,period_x,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName_x,generatorid,technology,energy_source_code,energy-source-desc,prime_mover_code,balancing_authority_code,balancing-authority-name,status,statusDescription,county,nameplate-capacity-mw,net-summer-capacity-mw,net-winter-capacity-mw,operating-year-month,unit,nameplate-capacity-mw-units,net-summer-capacity-mw-units,net-winter-capacity-mw-units,weather_zone,period_y,plantCode,plantName_y,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,total-consumption-btu,generation,total-consumption-btu-units,generation-units,heatRate
624,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65575,Southwick,SW3,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,.6,.5,.6,2013-11,,MW,MW,MW,COAST,2022,65575,Southwick,ALL,Total,TX,Texas,ALL,4520,486,MMBtu,megawatthours,9.300411522633745
625,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65575,Southwick,SW4,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,.6,.5,.6,2013-11,,MW,MW,MW,COAST,2022,65575,Southwick,ALL,Total,TX,Texas,ALL,4520,486,MMBtu,megawatthours,9.300411522633745
626,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65575,Southwick,SW5,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,.6,.5,.6,2013-11,,MW,MW,MW,COAST,2022,65575,Southwick,ALL,Total,TX,Texas,ALL,4520,486,MMBtu,megawatthours,9.300411522633745
627,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65575,Southwick,SW6,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,.6,.5,.6,2013-11,,MW,MW,MW,COAST,2022,65575,Southwick,ALL,Total,TX,Texas,ALL,4520,486,MMBtu,megawatthours,9.300411522633745
628,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65575,Southwick,SW7,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,.6,.5,.6,2013-11,,MW,MW,MW,COAST,2022,65575,Southwick,ALL,Total,TX,Texas,ALL,4520,486,MMBtu,megawatthours,9.300411522633745
629,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65575,Southwick,SW8,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,.6,.5,.6,2013-11,,MW,MW,MW,COAST,2022,65575,Southwick,ALL,Total,TX,Texas,ALL,4520,486,MMBtu,megawatthours,9.300411522633745
630,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65540,Frankel,FRA9,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Andrews,.6,.5,.6,2013-07,,MW,MW,MW,FAR WEST,2022,65540,Frankel,ALL,Total,TX,Texas,ALL,2732,287.14,MMBtu,megawatthours,9.514522532562513
631,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65541,GCWA,IPS1,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Galveston,.6,.6,.6,2013-08,,MW,MW,MW,COAST,2022,65541,GCWA,ALL,Total,TX,Texas,ALL,2864,312.62,MMBtu,megawatthours,9.161282067686008
632,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65541,GCWA,IPS2,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Galveston,.6,.6,.6,2013-08,,MW,MW,MW,COAST,2022,65541,GCWA,ALL,Total,TX,Texas,ALL,2864,312.62,MMBtu,megawatthours,9.161282067686008
633,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65541,GCWA,IPS3,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Galveston,.6,.6,.6,2013-08,,MW,MW,MW,COAST,2022,65541,GCWA,ALL,Total,TX,Texas,ALL,2864,312.62,MMBtu,megawatthours,9.161282067686008
634,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65541,GCWA,IPS4,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Galveston,.6,.6,.6,2013-08,,MW,MW,MW,COAST,2022,65541,GCWA,ALL,Total,TX,Texas,ALL,2864,312.62,MMBtu,megawatthours,9.161282067686008
